transaction_id,timestamp,customer_id,account_number,transaction_type,amount,currency,balance_after,status,merchant,category,location
TXN00000990,2023-09-08 15:09:07,CUST001177,ACCT-81349230,payment,-309.29,JPY,4196.24,disputed,Spotify,transportation,"Charlotte, NC"
TXN00000991,2023-09-04 17:47:02,CUST001184,ACCT-53416374,payment,-478.2,USD,2230.67,completed,Visa,utilities,"Dallas, TX"
TXN00000992,2023-08-12 11:20:07,CUST001076,ACCT-12661937,refund,908.45,JPY,4034.43,disputed,Walgreens,charity,Mobile App
TXN00000993,202m-05-26 22:28:17,CUST001003,ACCT-61088102,refund,1354.31,CAD,5107.14,pending,Bank of America,housing,Branch
TXN00000994,2023-09-08 11:04:44,CUST001024,ACCT-34386446,transfer,-411.46,GBP,8491.75,failed,,,"Seattle, WA"
TXN00000995,2023-04-21 18:49:43,CUST001164,ACCT-98142392,fee,-6.46,USD,761.9,pending,Bank of America,oees,"Dallas, TX"
TXN00000996,2023-10-26 16:02:19,CUST001088,ACCT-93311794,transfer,-70.27,USD,6311.8,disputed,,,"San Antonio, TX"
TXN00000997,2023-05-03 01:33:36,CUST001022,ACCT-84200204,transfer,-425.76,AUD,1366.16,failed,,,"Los Angeles, CA"
TXN00000998,2023-03-15 18:22:06,CUST001127,ACCT-94024982,,29.27,USD,8397.59,failed,,,"Philadelphia, PA"
TXN00000999,2023-03-31 00:02:57,CUST001102,ACCT-75684824,refund,273560.0,USD,3398.67,completed,Uber,shopping,ATM
TXN00001000,2023-09-08 10:12:44,CUST001062,ACCT-22018477,refund,1589.04,USD,10385.29,pending,Airbnb,entertainment,"San Jose, CA"
TXN00001001,2023-03-03 10:57:09,CUST001068,ACCT-36560663,interest,792.83,EUR,8415.75,disputed,,,"Seattle, WA"
TXN00001002,2023-04-21 11:58:18,CUST001024,ACCT-34386446,payment,-930.33,USD,7561.42,faihed,Airbnb,healthcare,"New York, NY"
TXN00001003,2023-04-24 06:00:59,CUST001144,ACCT-38475272,payment,-463.43,USD,6820.01,reversed,Home Depot,investment,"Denver, CO"
TXN00001004,2023-06-19 08:50:22,CUST001184,ACCT-53416374,transfer,-749.11,USD,1481.56,completed,,,"Austin, TX"
TXN00001005,2023-07-25 04:49:54,CUST001089,ACCT-53266998,fee,-1.99,USD,6972.37,pending,Bank of America,fees,"San Francisco, CA"
TXN0000100x,2023-05-08 12:37:26,CUST001057,ACCT-41435294,withdrawal,-300.47,USD,5952.48,disputed,,,"Chicago, IL"
TXN00001007,2023-07-16 19:22:53,CUST001130,ACCT-40070637,transfer,-421.74,CAD,9736.11,pending,,,"New York, NY"
TXN00001008,2023-01-18 18:27:33,CUST001162,ACCT-43214451,interest,528.22,USD,7274.72,completed,,,"Phoenix, AZ"
TXN00001009,2023-08-20 17:52:27,CUST001064,ACCT-36673874,deposit,1914.68,USD,4519.03,,,income,"Denver, CO"
TXN00001010,2023-01-31 17:08:28,CUST001161,ACCT-52286490,deposit,42.13,JPY,4656.99,completed,Direct Deposit - Employer,income,"Philadelphia, PA"
TXN00001011,2023-12-01 06:26:20,CUST001095,ACCT-51912175,interest,858.05,AUD,9483.87,reversed,,,"Fort Worth, TX"
TXN00001012,2023-06-17 07:21:03,CUST001145,ACCT-27269852,deposit,158.2,JPY,679.39,reversed,Direct Deposit - Employer,income,"Fort Worth, TX"
TXN00001013,2023-12-04 20:17:35,CUST001192,ACCT-99929834,withdrawal,-12.59,,4989.84,completed,,,"Philadelphia, PA"
TXN00001014,2023-06-10 13:58:20,CUST001040,ACCT-95200771,fee,-41.36,AUD,2620.16,reversed,Bank of America,fees,ATM
TXN00001015,2023-04-08 05:42:54,CUST001062,ACCT-22018477,transfer,-91.25,JPY,10294.04,disputed,,,"Boston, MA"
TXN00001016,2023-04-07 18:29:20,CUST001135,ACCT-43021020,transfer,-261.09,USD,5014.06,completed,,,"Columbus, OH"
TXN00001017,2023-10-28 11:15:18,CUST001177,ACCT-45899614,withdrawal,-1006.45,USD,796.1,pending,,,Online
TXN00001018,2023-09-21 10:58:38,CUST001098,ACCT-54246000,interest,1420.44,EUR,5022.23,completed,,,Online
TXN00001019,2023-08-27 22:15:03,CUST001164,ACCT-98142392,fee,-27.8,USD,734.1,pending,Wells Fargo,fees,"Fort Worth, TX"
TXN00001020,2023-02-24 15:38:48,CUST001041,ACCT-16778095,interest,396.38,CAD,5377.57,reversed,,,Branch
TXN00001021,2023-03-08 05:11:31,CUST001096,ACCT-67617870,,-50.57,JPY,10760.23,reversed,Bank kf America,fees,"Dallas, TX"
TXN00001022,2023-04-16 21:22:16,CUST001038,ACCT-26326557,refund,1644.75,CAD,13240.3,failed,PG&E,savings,"Seattle, WA"
TXN00001023,2023-02-05 21:53:42,CUST001070,ACCT-23085628,refund,1394.26,USD,4129.8,completed,Starbucks,dining,"Denver, CO"
TXN00001024,2023-05-06 10:03:03,CUST001180,ACCT-84608888,transfer,-806.01,uSD,2892.38,pending,,,"Denver, CO"
TXN00001025,2023-09-25 17:27:07,CUST001135,ACCT-43021020,transfer,-376.92,USD,4637.14,disputed,,,"San Antonio, TX"
TXN00001026,2023-09-07 21:50:41,CUST001185,ACCT-97186567,withdrawal,-315.88,GBP,4896.85,disputed,,,Online
TXN00001027,2023-07-16 09:21:21,CUST001008,ACCT-53688640,payment,-415.63,JPY,4222.76,failed,,income,ATM
TXN00001028,2023-09-04 09:43:55,CUST001116,ACCT-37847626,refund,948.07,EUR,8913.63,dirputed,Best Buy,taxes,"Los Angeles, CA"
TXN00001029,2023-08-07 05:43:23,CUST001166,ACCT-58504303,withdrawal,-23.9,USD,6389.14,reversed,,,Mobile App
TXN00001030,2023-07-31 21:42:20,CUST001192,ACCT-99929834,deposit,1721.54,JPY,6711.38,reversed,Direct Deposit - Employer,income,Mobile App
TXN00001031,2023-06-23 14:46:09,CUST001096,ACCT-67617870,withdrawal,-734.81,USD,10025.42,pending,,,"Phoenix, AZ"
TXN00001032,2023-03-25 09:4m:16,CUST001057,ACCT-55096490,interest,1905.6,USD,11044.3,completed,,,"Seattle, WA"
TXN00001033,2023-04-27 08:11:29,CUST001112,ACCT-10267547,fee,-38.59,USD,6690.69,disputed,Chase,fees,"Charlotte, NC"
TXN00001034,2023-06-17 11:09:22,CUST001085,ACCT-25670227,transfer,-833.86,USD,9278.94,completed,,,"Boston, MA"
TXN00001035,2023-09-26 14:53:01,CUST001185,ACCT-97186567,interest,783.59,USD,5680.44,,,,"New York, NY"
TXN00001036,2023-12-23 03:21:17,CUST001026,ACCT-27735762,withdrawal,-796.22,USD,5803.74,reversed,,,"Philadelphia, PA"
TXN00001037,2023-02-14 22:53:54,CUST001019,ACCT-10728926,deposit,1896.71,USD,13665.05,pending,,,"Charlotte, NC"
TXN00001038,2023-01-29 03:11:59,CUST001103,ACCT-63566412,fee,-20.14,JPa,5593.14,disputed,Chase,fees,"San Jose, CA"
TXN00001039,2023-07-25 16:18:21,CUST001142,ACCT-96276898,withdrawal,-318.71,USD,2670.58,failed,,,"San Diego, CA"
TXN00001040,2023-05-28 06:49:17,CUST001123,ACCT-25755101,refund,429.52,USD,8237.23,completed,Walgreens,income,Branch
TXN00001041,2023-08-13 12:41:44,CUST001178,,deposit,1986.53,USD,15848.81,pending,Direct Deposit - Employer,income,"Denver, CO"
TXN00001042,2023-06-05 01:12:30,CUST001073,ACCT-71396701,fee,-25.31,CAD,10225.42,completed,Bank of America,fees,"New York, NY"
TXN00001043,2023-10-21 06:19:54,CUST001071,ACCT-82216410,interest,519.33,USD,7129.16,disputed,,,"Austin, TX"
TXN00001044,2023-01-11 15:17:01,CUST001166,ACCT-31734791,refund,1907.46,CAD,7806.39,disputed,Chevron,,Online
TXN00001045,2023-09-11 02:43:34,CUST001069,ACCT-48778686,payment,-416.66,USD,5230.2,reversed,Visa,dining,Mobile App
TXN00001046,2023-12-15 09:51:22,CUST001134,ACCT-73683173,deposit,1430720.0,GBP,16656.93,pjnding,,,"San Francisco, CA"
TXN00001047,2023-11-25 13:39:22,CUST001108,ACCT-18886561,refund,1161.67,AUD,611.45,pending,Wells Fargo,travel,"Denver, CO"
TXN00001048,2023-11-01 20:17:06,CUST001161,ACCT-52286490,refund,1041.36,USD,5698.35,completed,Zelle,education,Mobile App
TXN00001049,2023-11-08 03:49:17,CUST001003,ACCT-61088102,payment,-811.72,USD,4295.42,disputed,PayPal,,"Philadelphia, PA"
TXN00001050,2023-07-14 05:41:12,CUST001182,ACCT-49355393,interest,188.14,USD,8388.2,pending,,,"Boston, MA"
TXN00001051,2023-03-02 12:48:22,CUST001198,,payment,-549.62,GBP,2510.22,completed,Uber Eats,housing,"San Antonio, TX"
TXN00001052,2023-11-22 05:38:01,CUST001189,ACCT-99065054,refund,201.14,USD,8790.41,completed,Uber Eats,entertainment,"Fort Worth, TX"
TXN00001053,2023-11-22 21:26:30,gUST001156,ACCT-25620070,transfer,-753.86,USD,9175.71,reversed,,,"San Francisco, CA"
TXN00001054,2023-08-21 11:49:34,CUST001174,ACCT-41499397,interest,154.21,USD,3431.11,reversed,,,"Houston, TX"
TXN00001055,2023-05-22 21:50:35,CUST001134,ACCT-73683173,withdrawal,945.53,USD,15711.4,disputed,,,Mobile App
TXN00001056,2023-07-07 08:41:19,CUST001117,ACCT-58499772,deposit,1872.54,AUD,1524.92,reversed,Direct Deposit - Employer,income,"San Jose, CA"
TXN00001057,2023-04-07 17:50:05,CUST001119,ACCT-66384851,withdrawal,-121.24,USD,7751.78,failed,,,"Houston, TX"
TXN00001058,2023-07-07 12:48:31,CUST001027,ACCT-48166368,withdrawal,-970.05,USD,10338.85,failed,,,Online
TXN00001059,2023-12-01 10:55:07,CUST001167,ACCT-12913272,deposit,1874.33,USD,,disputed,Direct Deposit - Employer,income,Online
TXN00001060,2023-05-11 07:06:08,CUST001171,ACCT-89207534,refund,44.08,GBP,5778.83,completed,Spotify,transportation,"Jacksonville, FL"
,2023-01-30 16:20:25,CUST001101,ACCT-81561266,fee,-17.79,USD,9983570.0,pending,Wells Fargo,fees,"San Diego, CA"
TXN00001062,2023-03-11 10:10:31,CUST001136,ACCT-979s4169,interest,1006.84,CAD,12582.12,disputed,,,Mobile App
TXN00001063,2023-08-15 18:46:17,CUST001103,ACCT-63566412,transfer,-622.25,USD,4970.89,disputed,,,"Fort Worth, TX"
TXN00001064,2023-08-18 10:41:49,CUST001010,ACCT-83334295,fee,-4.32,GBP,1371.49,reversed,Chase,fees,"Columbus, OH"
TXN00001065,2023-03-06 15:29:39,CUST001085,ACCT-25670227,interest,783.85,EUR,10062.79,disputed,,,"Philadelphia, PA"
TXN00001066,2023-04-26 23:17:54,CUST001073,ACCT-71396701,transfer,-356.95,USD,9868.47,pending,,,"Chicago, IL"
TXN00001067,2023-06-22 12:52:24,CUST001177,ACCT-81349230,payment,-870.48,USD,3325.76,completed,DoorDash,investment,"San Diego, CA"
TXN00001068,2023-01-19 02:14:22,CUST001044,ACCT-99684586,refund,428.9,JPY,3474.65,disputed,Lowes,savings,"Jacksonville, FL"
TXN00001069,2023-07-10 12:07:34,CUST001198,ACCT-56474324,payment,-430.09,USD,2080.13,pending,Wells Fargo,utilities,Online
TXN00001070,2023-09-16 05:03:35,CUST001133,ACCT-49642867,transfer,-37.37,USD,11152.7,reversed,,,"Columbus, OH"
TXN00001071,2023-08-26 13:33:08,CUST001096,ACCT-67617870,payment,-67.5,AUh,9957.92,disputed,Verizon,traveh,"Columbus, OH"
TXN00001072,2023-11-25 17:25:57,CUST001192,ACCT-99929834,deposit,470.57,EUR,7181.95,failed,Direct Deposit - Employer,income,Phone Banking
TXN00001073,2023-05-28 16:51:32,CUST001118,ACCT-57863774,fee,-4.53,GBP,10470.36,disputed,Chase,fees,"San Diego, CA"
TXN00001074,2023-10-16 11:47:56,CUST001122,ACCT-62099619,refund,,,1148.49,failed,Comcast,income,
TXN00001075,2023-02-20 20:35:25,CUST001027,ACCT-48166368,transfer,-625.59,JPY,9713.26,failed,,,"Austin, TX"
TXN00001076,2023-06-27 06:35:53,CUST001147,ACCT-84875213,fee,-11.34,USD,5970.15,pending,Bank of America,nees,Branch
TXN00001077,2023-05-20 20:34:18,CUST001115,ACCT-32069029,fee,-2.09,USD,8469.79,completed,Chase,fees,"Los Angeles, CA"
TXN00001078,2023-12-22 19:16:50,CUST001137,ACCT-41421430,transfer,-159.03,USD,12595.94,pending,,,Branch
TXN00001079,2023-11-27 13:05:37,CUST001152,ACCT-84980721,refund,1104.27,USD,11692.39,pending,Chase,insurance,ATM
TXN00001080,2023-12-09 16:57:17,CUST001085,ACCT-25670227,interest,1230.57,USD,11293.36,completed,,,"San Antonio, TX"
TXN00001081,2023-01-18 05:49:55,CUST001059,ACCT-88829127,transfer,-134.47,USD,10867.0,pending,,,"Charlotte, NC"
TXN00001082,2023-10-27 08:10:05,CUST001028,ACCT-71357085,refund,395.42,USD,3514.76,reversed,Target,income,Branch
TXN00001083,2023-08-29 02:05:14,CUST001052,ACCT-67393906,payment,-106.61,USD,2682.39,reversed,Whole Foods,,"Jacksonville, FL"
TXN00001084,2023-12-21 12:38:27,CUST001185,ACCT-97186567,withdrawal,-752.37,GBP,4928.07,reversed,,,Phone Banking
TXN00001085,2023-09-27 06:31:42,CUST001172,ACCT-76164661,refund,1699.72,JPY,6546.52,reversed,Verizon,savings,"Phoenix, AZ"
TXN00001086,2023-09-06 09:50:23,CUST001094,ACCT-34731922,deposit,1659.08,USD,4597.38,completed,,,"Charlotte, NC"
TXN00001087,2023-11-24 02:22:21,CUST001127,ACCT-94024982,deposit,1543.32,USD,-9940.91,failed,,,"Phoenix, AZ"
TXN00001088,2023-12-13 05:48:56,CUST001170,,refund,96.77,GBP,9979.16,failed,Target,insurance,"Indianapolis, IN"
TXN000010w9,2023-06-16 04:19:36,CUST001178,ACCT-26964141,withdrawal,-816.36,GBP,15032.45,failed,,,"Columbus, OH"
TXN00001090,2023-01-30 10:56:27,CUST001008,ACCT-30611381,deposit,1253.19,USD,9848.14,pending,Direct Deposit - Employer,income,"Chicago, IL"
TXN00001091,2023-03-27 08:58:06,CUST001107,ACCT-68738094,fee,,USD,9062.91,reversed,Bank of America,fees,Phone Banking
TXN00001092,2023-12-23 20:12:40,CUST001027,,transfer,-930.33,CAD,8782.93,pending,,,"Chicago, IL"
TXN00001093,2023-07-31 11:04:55,CUST001105,ACCT-64377000,refund,1038.57,JPY,4928.43,pending,Best Buy,transportation,"Jacksonville, FL"
TXN00001094,2023-06-01 20:29:33,CUST001039,ACCT-77402057,deposit,87.36,USD,7959.36,disputed,,,ATM
TXN00001095,2023-10-23 15:02:33,CUST001196,ACCT-38414354,deposit,1177.31,USD,5790.62,pending,Direct Deposit - Employer,income,"Houston, TX"
TXN00001096,2023-02-05 10:14:37,CUST001166,ACCT-58504303,refund,1325.14,AUD,7714.28,disputed,AT&T,education,"Philadelphia, PA"
TXN00001097,2023-10-13 18:34:50,CUST001172,ACCT-76164661,withdrawal,-328.3,AUD,6218.22,pending,,,"New Yomk, NY"
TXN00001098,2023-02-25 05:32:43,CUST001184,ACCT-53416374,payment,-964.35,AUD,517.21,completed,Venmo,shopping,"San Jose, CA"
TXN00001099,2023-03-12 22:39:13,CUST001129,ACCT-96345942,payment,-854.94,CAD,6452.77,completed,Chevron,investment,Mobile App
TXN00001100,2023-05-13 16:27:34,CUST001101,ACCT-90730795,fee,-12.21,JPY,10228.78,failed,Wells Fargo,fees,"Houston, TX"
TXN00001101,2023-06-21 08:03:40,CUST001133,ACCT-49642867,withdrawal,-908.94,USD,10243.76,failed,,,"New York, NY"
,2023-07-07 00:00:05,CUST001169,ACCT-89617513,interest,1218.64,CAD,14799.55,completed,,,Branch
TXN00001103,2023-02-04 18:21:19,CUST001171,ACCT-89207534,refund,284.77,JPY,6063.6,reversed,Verizon,housing,Branch
TXN00001104,2023-05-01 10:02:13,CUST001164,ACCT-98142392,transfer,-51.56,CAD,682.54,reversed,,,Mobile App
TXN00001105,2023-08-03 19:33:35,CUST001117,ACCT-58499772,withdrawal,-233.62,USD,1291.3,reversed,,,"Chicago, IL"
TXN00001106,2023-07-30 12:03:08,CUST001109,ACCT-57342016,deposit,100.81,CAD,364.8,disputed,Direct Deposit - Employer,income,"Phoenix, AZ"
TXN00001107,2023-07-07 18:31:48,CUST001017,ACCT-63146869,payment,-535.16,USD,1265.12,completed,Chevron,taxes,"Indianapolis, IN"
TXN00001108,2023-03-02 08:24:46,CUST001015,ACCT-55950537,refund,1460.97,USD,811.82,pending,Best Buy,income,"Jacksonville, FL"
TXN00001109,2023-09-01 19:17:46,CUST001188,ACCT-24011561,refund,1625.21,JPY,6106.89,pending,Hilton Hotels,groceries,"Jacksonville, FL"
TXN00001110,2023-07-15 1j:20:52,CUST001170,ACCT-15550349,fee,-23.83,USD,7487.5,pending,Bank of America,fees,Phone Banking
TXN00001111,2023-09-13 12:51:27,CUST001024,ACCT-34386446,refund,1335.6,EUR,8897.02,completed,Venmo,investment,"Charlotte, NC"
TXN00001112,2023-12-13 12:35:33,CUST001035,ACCT-77548940,interest,553.95,EUR,2830.13,failed,,,"Charlotte, NC"
TXN00001113,2023-03-06 02:27:09,CUST001200,ACCT-76144671,paymenv,-731.44,AUD,8806.72,disputed,Airbnb,entertainment,"Austin, TX"
TXN00001114,2023-07-05 12:18:35,CUST001036,ACCT-40146105,deposit,986.85,GBP,3366.8,failed,Direct Deposit - Employer,income,Mobile App
TXN00001115,2023-06-09 09:19:24,CUST001157,ACCT-96172645,withdrawal,-141.47,AUD,9358.46,failed,,,"Columbus, OH"
TXN00001116,2023-07-05 20:26:55,CUST001180,ACCT-64201593,payment,-749.15,AUD,1709.86,pending,Shell,taxes,"Austin, TX"
TXN00001117,2023-09-11 07:43:09,CUST001180,ACCT-64201593,transfer,-991.48,JPY,718.38,completed,,,"San Diego, CA"
TXN00001118,2023-01-13 03:10:34,CUST001108,ACCT-18886561,interest,250.24,USD,861.69,reversed,,,"Phoenix, AZ"
TXN00001119,2023-08-05 02:14:31,CUST001074,ACCT-68106348,deposit,1430.78,USD,-5535.92,pending,Direct Deposit - Employer,income,"Dallas, TX"
TXN00001120,2023-02-28 21:26:01,CUST001072,ACCT-14938880,payment,-592.24,AUD,705.14,completed,Uber Eats,savings,"New York, NY"
TXN00001121,2023-08-30 08:15:21,CUST001043,ACCT-49026104,withdrawal,-499.61,USD,6567.45,completed,,,"Indianapolis, IN"
TXN00001122,2023-06-10 00:16:55,CUST001157,ACCT-60784932,fee,-30.12,JPY,5070.77,disputed,Chase,fees,"Los Angeles, CA"
TXN00001123,2023-01-29 14:35:41,CUST001131,ACCT-91455565,refund,-835.32,USD,5256.46,reversed,AT&T,housing,Online
TXN00001124,2023-07-04 23:02:17,CUST001138,ACCT-44494851,payment,-704.76,USD,6944.97,failed,Zelle,travel,Mobile App
,2023-06-12 11:54:45,CUST001124,ACCT-11981978,refund,1212.09,JPY,8542.27,reversed,Delta Airlines,entertainment,"Indianapolis, IN"
TXN00001126,2023-03-27 02:19:47,CUST001005,ACCT-31193620,payment,-24.37,EUR,6042.18,failed,Chase,transportation,"New York, NY"
TXN00001127,2023-09-22 17:13:09,CUST001137,ACCT-63940006,fee,-10.06,AUD,2934.93,pending,Bank of America,fees,"Fort Worth, TX"
TXN00001128,2023-09-29 23:45:08,CUST001154,ACCT-28614984,withdrawal,-941.67,EUR,5755.58,completed,,,"Los Angeles, CA"
TXN00001129,2023-09-16 22:24:25,CUST001039,ACCT-90552230,transfer,-952.37,USD,8417.71,failed,,,"San Francisco, CA"
TXN00001130,2023-07-29 05:57:06,CUST001013,ACCT-69473190,refund,169.69,USD,11354.78,reversed,Delta Airlines,transportation,"Indianapolis, IN"
TXN00001131,2023-10-16 10:56:11,CUST001026,ACCT-27735762,withdrawal,-500.55,USD,5303.19,pending,,,"New York, NY"
,2023-11-28 10:55:27,CUST001197,ACCT-78881762,fee,-42.16,USD,8708.58,pending,Chase,feee,Branch
TXN00001133,2023-01-01 11:18:55,CUST00109v,ACbT-39305924,withdrawal,-72.06,,6460.72,completed,,,"Los Angeles, CA"
TXN00001134,2023-03-23 09:58:01,CUST001119,ACCT-66384851,payment,-279.15,AUD,7472.63,failed,DoorDash,housing,"San Antonio, TX"
TXN00001135,2023-02-20 19:58:30,CUST001048,ACCT-36739498,deposit,1022.18,USD,5683.45,pending,Direct Deposit - Employer,income,Branch
TXN00001136,2023-01-13 15:47:55,CUST001131,ACCT-91455565,refuyd,55.62,AUD,5312.08,pending,Verizon,travel,"Houston, TX"
TXN00001137,2023-02-22 18:00:10,CUST001037,ACCT-24351729,refund,1687.41,GBP,3759.34,completed,Direct Deposit - Employer,shopping,"Dbnver, CO"
TXN00001138,2023-08-04 17:44:29,CUST001034,ACCT-30002972,deposit,1311.91,USD,9359.95,failed,Direct Deposit - Employer,income,ATM
TXN00001139,2023-07-14 11:37:13,CUST001119,ACCT-72755346,withdrawal,-226.46,USD,5371.14,disputed,,,ATM
TXN00001140,2023-06-30 06:00:06,CUST001191,ACCT-13657238,withdrawal,-727.53,EUR,4897.95,reversed,,,"Indianapolis, IN"
TXN00001141,2023-04-13 01:32:00,CUST001095,ACCT-51912175,deposit,170.94,USD,9654.81,completed,Direct Deposit - Employer,income,Phone Banking
TXN00001142,2023-06-30 12:04:16,CUST001193,ACCT-23581512,payment,-94.8,JPY,8687.1,pending,Shell,investment,"San Diego, CA"
TXN00001143,2023-02-09 03:25:54,CUST001162,ACCT-43214451,payment,-390.11,USD,6884.61,disputed,Venmo,dining,"New York, NY"
TXN00001144,2023-06-04 12:39:05,CUST001192,ACCT-99929834,transfer,-184.04,USD,6997.91,disputed,,,"Houston, TX"
TXN00001145,2023-03-12 11:56:58,CUST001173,ACCT-65590364,deposit,213.12,USD,3746.01,reversed,Direct Deposit - Employer,income,ATM
TXN00001146,2023-08-25 03:21:10,CUST001071,ACCT-82216410,deposit,1039.53,USD,8168.69,failed,,,Phone Banking
TXN00001147,2023-03-01 04:39:18,CUST001150,ACCT-33479773,fee,-1.4,USD,-336.94,pending,Wells Fargo,fees,"San Francisco, CA"
TXN00001148,2023-09-04 04:16:34,,ACCT-57863774,fee,-10.83,USD,10459.53,failed,Chase,fees,"San Francisco, CA"
TXN00001149,2023-07-28 18:23:46,CUST001175,ACCT-27587399,transfer,-380.05,EUR,8600.17,pending,,,Online
TXN00001150,2023-04-29 13:41:29,CUST001033,ACCT-40223881,interest,1731.48,CAD,5705.41,pending,,,Branch
TXN00001151,2023-02-01 04:56:33,CUST001003,ACCT-61088102,transfer,-924.03,USD,3371.39,reversed,,,"Dallas, TX"
TXN00001152,2023-07-23 02:01:24,CUST001119,ACCT-66384851,deposit,392.44,GBP,7865.07,disputed,,,"Austin, TX"
TXN00001153,2023-05-27 11:43:47,CUST001148,ACCT-23646274,withdrawal,-569.7,JPY,4429.55,disputed,,,"Indianapolis, IN"
TXN00001154,2023-07-21 01:00:33,CUST001185,ACCT-97186567,,85.69,USD,5013.76,completed,McDonalds,miscellanlous,"Seattle, WA"
TXN00001155,2023-08-23 12:02:59,CUST001166,ACCT-58504303,refund,1633.28,GBP,9347.56,disputed,Hilton Hotels,utilities,"Phoenix, AZ"
TXN00001156,2023-09-02 07:36:57,CUST001177,ACCT-95540705,payment,-459.97,USD,5790.18,failed,Airbnb,income,"San Diego, CA"
TXN00001157,2023-10-26 14:25:43,CUST001127,ACCT-94024982,payment,-412.64,USD,9528.27,reversed,ccDonalds,charity,"Dallas, TX"
TXN00001158,2023-07-25 23:44:52,CUST001181,ACCT-24236192,deposit,575.18,USD,6356.13,failed,Direct Deposit - Employes,income,"Phoenix, AZ"
TXN00001159,2023-06-21 08:31:31,CUST001121,ACCT-48306105,refund,245.21,USD,9756.0,disputed,Southwest Airlines,savings,"Houston, TX"
TXN00001160,2023-10-09 09:04:28,CUST001162,ACCT-43214451,withdrawal,-304.93,CAD,6579.68,completed,,,"San Francisco, CA"
TXN00001161,2023-01-21 15:25:47,CUST001035,ACCT-11741741,interest,432.3,EUR,4713.67,pending,,,"Phoenix, AZ"
TXN00001162,2023-09-27 19:30:08,CUST00117r,ACCT-65590364,fee,,USD,3714.4,disputed,Bank of America,fees,"Jacksonville, FL"
TXN00001163,2023-12-14 23:58:27,CUST001017,ACCT-63146869,deposit,83.22,CAD,1348.34,disputed,Direct Deposit - Employer,income,"Charlotte, NC"
TXN00001164,2023-09-12 09:19:01,CUST001102,ACCT-52201156,payment,-857.2,CAD,5087.56,pending,Airbnb,transportation,"San Francisco, CA"
TXN00001165,2023-04-10 13:15:08,CUST001061,ACCT-13932992,payment,-923.73,EUR,-517.62,reversed,Shell,utilities,
TXN00001166,2023-04-13 04:01:06,CUST001125,ACCT-71284877,payment,-417.22,,7870.16,disputed,Starbucks,transportation,"San Francisco, CA"
TXN00001167,2023-08-30 13:14:07,CUST001087,ACCT-68446428,refund,1454.63,USD,10752.68,failed,DoorDash,utilities,Phone Banking
TXN00001168,2023-10-04 03:22:45,CUST001080,ACCT-45167929,fee,-43.8,AUD,13185.18,reversed,Chase,fees,"Philadelphia, PA"
TXN00001169,2023-06-26 06:13:31,CUST001084,ACCT-46463779,fee,-41.85,JPY,6017.98,failed,Wells Fargo,fees,"Charlotte, NC"
TXN00001170,2023-11-22 20:17:59,CUST001155,ACCT-73081764,deposit,95.81,CAD,3634.21,failed,Direct Deposit - Employer,income,"Houston, TX"
TXN00001171,2023-02-10 18:09:31,CUST001069,ACCT-48778686,withdrawal,-431.58,AUD,4798.62,failed,,,Online
TXN00001172,2023-08-20 03:29:38,CUST001091,ACCT-52140693,deposit,1457.66,USD,3283.55,disputed,Direct Deposit - Employer,income,ATM
TXN00001173,2023-01-23 06:47:20,CUST001057,ACCT-41435294,interest,1017.82,USD,6970.3,reversed,,,"Houston, TX"
TXN00001174,2023-08-01 07:37:46,CUST001178,ACCT-26964141,refund,1956.61,USD,16989.06,disputed,Walmart,savings,"Boston, MA"
TXN00001175,2023-08-08 11:10:55,CUST001117,ACCT-58499772,payment,-204.72,JPY,1086.58,failed,Apple,entertainment,"Denver, CO"
TXN00001176,2023-01-17 10:40:39,CUST001188,ACCT-24011561,refund,718.21,EUR,6825.1,failed,American Express,education,"Los Angeles, CA"
,2023-05-24 07:58:56,CUST001163,ACCT-34249177,interest,130.56,CAD,4153.79,failed,,,"Columbus, OH"
TXN00001178,2023-10-03 07:09:45,CUST001104,ACCT-53337375,payment,-577.19,USD,5324.69,disputed,Comcast,shopping,"Austin, TX"
TXN00001179,2023-02-26 15:10:44,CUST001028,ACCT-71357085,withdrawal,-353.01,USD,3161.75,pending,,,"New York, NY"
TXN00001180,2023-08-27 21:01:05,CUST001021,ACCT-26457439,interest,1744.28,GBP,9753.36,failed,,,"Fort Worth, TX"
TXN00001181,2023-04-26 04:55:25,CUST001144,ACCT-38475272,transfer,,JPY,6349.5,disputed,,,"Denver, CO"
TXN00001182,2023-02-04 10:44:36,CUST001019,ACCT-10728926,refund,339.92,GBP,14004.97,disputed,Whole Foods,groceries,"Jacksonville, FL"
TXN00001183,2023-07-01 15:34:26,CUST001079,ACCT-86570722,payment,-953.03,AUD,3995.03,reversed,PayPal,charity,"New York, NY"
TXN00001184,2023-02-27 08:18:05,CUST001020,ACCT-61733413,payment,-326.82,USD,13186.74,disputed,Hilton Hotels,housing,ATM
TXN00001185,2023-07-25 10:38:58,CUST001158,ACCT-50597259,interest,405.63,AUD,5089.99,completed,,,"Boston, MA"
TXN00001186,2023-02-07 06:56:40,CUST001135,ACCT-86300223,fee,-28.57,USD,7474.61,disputed,Wells Fargo,fees,"Dallas, TX"
TXN00001187,2023-08-29 04:19:57,CUST001158,ACCT-50597259,fee,-12.32,CAD,5077.67,failed,Bank of America,fees,"Philadelphia, PA"
